lat,lon
37.6151017,127.048108
37.6152157,127.0481734
37.6155724,127.0553366
37.6152387,127.0475592
37.6170929,127.044425
37.6154812,127.048025
37.6159072,127.048108
37.6165089,127.0438504
37.6160961,127.0478462
37.6158722,127.0476791
37.6156856,127.0475637
37.6158183,127.0474771
37.6158796,127.0471362
37.61589021,127.0470095
37.6161767,127.0473422
37.6167024,127.0479449
37.6163909,127.0475332
37.6169528,127.0465938
37.6160318,127.0474732
37.6159938,127.0475666
37.61598746,127.0471545
37.6158974,127.0475667
37.6159608,127.0473869
37.61559159,127.0457181
37.6174251,127.0430514
37.6167024,127.0479449
37.6167691,127.0487324
37.6169724,127.0485769
37.6167024,127.0479449
37.6167024,127.0479449
37.6167024,127.0479449
37.6167024,127.0479449
37.6167024,127.0479449
37.6169331,127.0452699
37.6133327,127.0513224
37.6166188,127.0471916
37.6164628,127.0470678
37.6168955,127.0470861
37.6171843,127.047591
37.6173875,127.047987
37.6173948,127.047445
37.6161435,127.0469065
37.61785939,127.043291
37.6162191,127.0465669
37.6160166,127.0465921
37.6151758,127.0427993
37.6158088,127.0466344
37.6156661,127.0463667
37.6160742,127.0463615
37.6151702,127.0458837
37.6173718,127.049173
37.6152981,127.0461007
37.6147617,127.045847
37.6145529,127.0448733
37.6144989,127.0450983
37.6147617,127.045847
37.615839,127.041248
37.616043,127.0410733
37.61631038,127.04136
37.6161682,127.0410615
37.61631038,127.04136
37.6165437,127.0416989
37.6167928,127.0421907
37.6169747,127.042296
37.6169809,127.042502
37.6175585,127.0432887
37.61712788,127.0430233
37.6174699,127.0433521
37.6175585,127.0432887
37.617367,127.0458964
37.6173416,127.0425416
37.6174251,127.0430514
37.6178001,127.0437421
37.6179614,127.044023
37.6181185,127.044297
37.6183845,127.044583
37.6184971,127.0450313
37.618272,127.0452664
37.6186121,127.0454364
37.6182277,127.0451457
37.618226,127.0450404
37.6181387,127.0450551
37.6179656,127.044713
37.6178971,127.0445904
37.6178619,127.0441366
37.6178619,127.0441366
37.6157857,127.047014
37.6175197,127.043834
37.6174023,127.0435773
37.617908,127.0450479
37.6178238,127.0446672
37.6175039,127.0444459
37.6129539,127.038919
37.6174014,127.0439046
37.6172025,127.0434881
37.6160988,127.044501
37.6170322,127.043155
37.6169909,127.0430626
37.6167966,127.0431059
37.6166093,127.0430131
37.6167361,127.0426479
37.6167361,127.0426479
37.6168277,127.0428257
37.616216,127.0421788
37.6163574,127.0420603
37.6160434,127.0415626
37.6155653,127.041494
37.6157785,127.0420032
37.6158462,127.0418041
37.6160635,127.0421479
37.6160562,127.0424708
37.6162379,127.04243
37.6162771,127.0428271
37.6166093,127.0430131
37.6167966,127.0431059
37.6168464,127.0432514
37.6168969,127.0435826
37.6168969,127.0435826
37.6170748,127.0438635
37.6171727,127.0438215
37.6170929,127.0444251
37.6170748,127.0438635
37.6174723,127.0446513
37.6174204,127.0450337
37.6170159,127.0442675
37.616864,127.0438673
37.6162168,127.0439481
37.6161614,127.0441051
37.6163759,127.0438917
37.6165089,127.0438504
37.616615,127.0441571
37.616615,127.0441571
37.616386,127.0440264
37.6161588,127.0443453
37.6158317,127.0444537
37.6157708,127.0446176
37.6155541,127.0446713
37.6155775,127.0448817
37.6156818,127.0449744
37.6158796,127.045144
37.6160149,127.0454878
37.6157859,127.0455859
37.6157859,127.0455859
37.6162703,127.0446554
37.6160507,127.0451237
37.6163349,127.0453965
37.6160507,127.0451237
37.6158466,127.0449621
37.6159677,127.0445641
37.6161931,127.0444604
37.6162703,127.0446554
37.6166198,127.0445308
37.6170929,127.0444251
37.6167377,127.0448397
37.6166094,127.044685
37.6164762,127.0449314
37.6162533,127.0450056
37.6167377,127.0448397
37.6167532,127.0451963
37.6169331,127.0452699
37.6167353,127.0453234
37.6157885,127.043125
37.6168984,127.0457721
37.617154,127.0458493
37.6159256,127.043038
37.6172672,127.045363
37.617002,127.0448827
37.6173507,127.0456576
37.617367,127.0458964
37.6173912,127.0462076
37.6173912,127.0462076
37.6168273,127.0461208
37.6168683,127.0463978
37.6169327,127.0461217
37.6159677,127.0445641
37.61722397,127.0462446
37.617293,127.0464365
37.6168699,127.0468191
37.6172025,127.0434881
37.6167362,127.0464482
37.6165645,127.0461615
37.6163291,127.046459
37.6164711,127.0460857
37.6165219,127.0458993
37.6165744,127.0456007
37.616648,127.0456779
37.6167356,127.0459169
37.6160593,127.0458519
37.616037,127.0459927
37.6157417,127.0460293
37.6154892,127.0458932
37.6163171,127.0425389
37.6168019,127.0462151
37.6138257,127.0411935
37.6152912,127.0455682
37.615022,127.0454914
37.614961,127.0453076
37.6168974,127.0474406
37.6169728,127.0471825
37.6168159,127.047274
37.6171753,127.0473771
37.6169655,127.0475043
37.6171843,127.047591
37.6174368,127.0476139
37.6173875,127.0479872
37.6173875,127.0479872
37.6175447,127.0475887
37.6173948,127.0474456
37.6173106,127.047168
37.6171471,127.0470036
37.6170508,127.0471294
37.6171943,127.0469407
37.6172714,127.047002
37.6175007,127.0470467
37.6178866,127.0463009
37.617757,127.0469924
37.6178779,127.0467847
37.6177551,127.0468724
37.617625,127.0469386
37.6173745,127.0467141
37.6176522,127.0462858
37.6152157,127.048173
37.6178866,127.0463009
37.6181325,127.0460724
37.6182899,127.0462652
37.6182032,127.0461236
37.6182899,127.0462652
37.618429,127.0459678
37.6185575,127.0455923
37.6167024,127.047944
37.6178756,127.0459477
37.6178833,127.045559
37.6159874,127.047154
37.6170929,127.0444251
37.6177861,127.0459092
37.6177181,127.0460777
37.6183817,127.0453601
37.6182856,127.0453908
37.6188347,127.0453237
37.6188633,127.0449699
37.6188633,127.0449699
37.6188504,127.0447073
37.6188504,127.0447073
37.6190127,127.0447256
37.6187045,127.0442674
37.6184269,127.0439209
37.6182858,127.0438559
37.6158088,127.046634
37.6186873,127.0450436
37.61767193,127.0434313
37.6172972,127.0497463
37.617263,127.0494262
37.6171309,127.0494664
37.6170625,127.0493574
37.617292,127.0489942
37.6173718,127.0491733
37.6173634,127.0486796
37.6175476,127.0489604
37.6173711,127.0494191
37.6175629,127.0487303
37.6143015,127.0479857
37.617539,127.0493479
37.617032,127.0469224
37.6175863,127.0486144
37.6186495,127.0472778
37.6183443,127.0473055
37.6181872,127.0472633
37.6183214,127.0471461
37.6184716,127.0472212
37.6186076,127.0471096
37.618681,127.0471528
37.618842,127.0472312
37.6186847,127.0470554
37.6178833,127.045559
37.6174014,127.043904
37.6142911,127.0420336
37.6122598,127.0472155
37.6157512,127.0438612
37.6129235,127.0408358
37.6159282,127.047479
37.6155985,127.0468093
37.6140865,127.0458081
37.6139574,127.0455481
37.6165994,127.0450193
37.6176575,127.0459437
37.6141713,127.0434748
37.6141713,127.0434748
37.6133166,127.0382086
37.617141,127.0433586
37.6165497,127.0465593
37.6167353,127.0453234
37.6168064,127.0437571
37.6158466,127.0449621
37.6119395,127.0391574
37.6117056,127.0466494
37.611716,127.0463707
37.6158974,127.0475667
37.6140149,127.0440839
37.6153249,127.0439561
37.6117652,127.04444
37.6145437,127.0425174
37.61465,127.0444031
37.6146364,127.0447204
37.6163147,127.0423497
37.6160529,127.0469666
37.616114,127.0467166
37.6162101,127.0455646
37.61454846,127.0401675
37.6178833,127.045559
37.61475972,127.0440231
37.6130308,127.0388432
37.6148747,127.0480045
37.612413,127.0465521
37.6157859,127.0425758
37.6147504,127.0417774
37.6159953,127.0435137
37.6117084,127.041659
37.6159677,127.044564
37.6153832,127.0454868
37.6168556,127.0446094
37.6181185,127.044297
37.6171982,127.0488708
37.6167377,127.044839
37.61589021,127.0470095
37.6161736,127.0476198
37.6168984,127.045772
37.6139181,127.0464864
37.6172672,127.045363
37.614036,127.0409053
37.6147745,127.0426447
37.6174822,127.0464341
37.6144628,127.045545
37.6159677,127.0414142
37.616615,127.0441571
37.6122732,127.0431933
37.6127867,127.0460716
37.6183897,127.0443405
37.6166066,127.0422304
37.6122732,127.0431933
37.61496806,127.0458174
37.6157857,127.0470142
37.6157417,127.0433278
37.6161335,127.0416724
37.6126482,127.043765
37.6152181,127.045568
37.6162925,127.041718
37.6119674,127.0438134
37.6158382,127.0478177
37.6146038,127.0412616
37.6162436,127.0435864
37.6177106,127.0471539
37.616216,127.0421788
37.6174723,127.0446513
37.614134,127.0482246
37.6129539,127.038919
37.6147322,127.039433
37.617757,127.046992
37.6153832,127.0454868
37.6127237,127.0482052
37.6140223,127.0488966
37.61249752,127.0410091
37.6160988,127.0445012
37.6184818,127.0469288
37.6164595,127.0419831
37.6147311,127.0415069
37.6185575,127.045592
37.6158214,127.0409628
37.6166198,127.0445308
37.6142728,127.0474549
37.6172127,127.0477628
37.6128767,127.0425037
37.6177181,127.046077
37.6177181,127.0460777
37.6135399,127.0465173
37.6119912,127.039535
37.6160562,127.0424708
37.6147192,127.0466064
37.6148584,127.044707
37.61633389,127.046013
37.6162168,127.0439481
37.6160468,127.0456527
37.6153276,127.0422922
37.6174699,127.0433521
37.6120601,127.0389203
37.6143776,127.0419192
37.61524322,127.0424604
37.6159845,127.0481976
37.6173875,127.0479872
37.61454846,127.0401675
37.617292,127.048994
37.6123494,127.0384941
37.6140366,127.0436453
37.6157603,127.0414269
37.614136,127.0480309
37.6153832,127.0454868
37.6172711,127.042837
37.6140412,127.0476719
37.6113882,127.0415045
37.6177854,127.0451502
37.6155429,127.0435082
37.6124764,127.0390395
37.6142911,127.042033
37.6149752,127.0440546
37.6140366,127.0436453
37.6129102,127.0422982
37.6182468,127.0440467
37.6129236,127.0461786
37.6184231,127.045679
37.6155653,127.041494
37.6131065,127.0398424
37.6131065,127.0398424
37.6127039,127.0398679
37.6127039,127.0398679
37.6119912,127.039535
37.6140149,127.044083
37.6117652,127.04444
37.6136306,127.0384832
37.6123611,127.0390433
37.6125256,127.0393198
37.6127275,127.0391122
37.6178833,127.045559
37.6123494,127.0384941
37.6125128,127.0381929
37.6127762,127.038347
37.6129539,127.038919
37.6130798,127.0391156
37.6133806,127.039422
37.6134172,127.0391667
37.6129127,127.0382897
37.6139007,127.0392239
37.6142972,127.0389017
37.6140371,127.0387125
37.6135416,127.0387268
37.6137561,127.0385133
37.6137561,127.0385133
37.6137741,127.0398383
37.613911,127.0398241
37.6143504,127.0393484
37.614549,127.039168
37.6147322,127.039433
37.6147322,127.039433
37.61548776,127.0439103
37.6119674,127.043813
37.6146038,127.041261
37.6121795,127.0411999
37.6133914,127.0384285
37.6133914,127.0384285
37.61762122,127.0441245
37.6142326,127.0460441
37.6175431,127.047395
37.6167024,127.0479449
37.61489687,127.043475
37.6145593,127.0439863
37.6121073,127.058187
37.6121073,127.058187
37.6122733,127.057879
37.6119985,127.057759
37.6118586,127.057507
37.6118762,127.05791
37.6109815,127.0533
37.6115464,127.057559
37.6117495,127.057607
37.6116685,127.057174
37.611611,127.057076
37.6114984,127.056971
37.6115833,127.056774
37.6119224,127.056804
37.6116943,127.057023
37.6120238,127.057435
37.6120238,127.057435
37.6121779,127.057324
37.612158,127.057198
37.612243,127.056794
37.6121918,127.056356
37.6118959,127.056653
37.6119882,127.056142
37.611819,127.056389
37.6124733,127.056404
37.6125857,127.056153
37.6123571,127.055961
37.6123571,127.0559617
37.6116923,127.0564334
37.6127946,127.0555734
37.612816,127.0554247
37.6130846,127.0552129
37.6130825,127.055521
37.6131034,127.0557699
37.6128071,127.0560081
37.6128071,127.0560081
37.6128071,127.0560081
37.6132169,127.0560924
37.6129192,127.0560588
37.6126014,127.0564196
37.6123189,127.0567086
37.612243,127.0567945
37.6122258,127.0575627
37.612252,127.0572339
37.6124789,127.0569977
37.6126198,127.0574875
37.6125718,127.0575742
37.6123387,127.0575986
37.61225625,127.0577578
37.6123185,127.0580123
37.615263,127.0502411
37.6143981,127.0544079
37.6131185,127.0509038
37.6128022,127.0573142
37.6127186,127.0569992
37.6127186,127.056947
37.612904,127.0567454
37.6128493,127.0568933
37.613007,127.0571122
37.6131429,127.0571014
37.6134745,127.0568707
37.6134745,127.0568707
37.6134745,127.0568707
37.6134745,127.0568707
37.6134918,127.0563291
37.6134699,127.0566431
37.6132312,127.0568727
37.6131678,127.0569392
37.6134682,127.0562025
37.6134682,127.0562025
37.613858,127.0563856
37.612802,127.0569472
37.6132759,127.0561574
37.6152192,127.0607542
37.6129883,127.0564657
37.613858,127.0563856
37.6140101,127.056178
37.6141166,127.0560414
37.6144751,127.055688
37.6145272,127.0555639
37.6148075,127.0552319
37.6150447,127.0550318
37.6148063,127.0546338
37.6127946,127.0555734
37.6146157,127.055138
37.6144543,127.0554561
37.6145272,127.0555639
37.6143806,127.0555929
37.6140008,127.0553157
37.6135457,127.0556352
37.6137984,127.0558042
37.6135907,127.0557456
37.6140101,127.0559125
37.6140101,127.0559125
37.6137909,127.056101
37.613417,127.0554318
37.6136324,127.055548
37.6137043,127.0551949
37.6138428,127.0550413
37.6138428,127.0550413
37.6137605,127.0548917
37.6136516,127.0551366
37.6134826,127.0551807
37.613396,127.0551671
37.6131347,127.0550605
37.6133922,127.0548035
37.6135781,127.0548487
37.6133339,127.0546185
37.6133339,127.0546185
37.613653,127.0546382
37.6143892,127.0549733
37.614199,127.0546279
37.614199,127.0546279
37.6140891,127.0545274
37.6138184,127.0544742
37.613823,127.0541422
37.6141021,127.0543437
37.6139665,127.0541835
37.6142019,127.053758
37.6143801,127.053843
37.6145668,127.0536412
37.6148359,127.0538315
37.614741,127.0544648
37.6148181,127.0539631
37.6151604,127.0539622
37.6149957,127.0538635
37.615228,127.0537371
37.6152782,127.0539245
37.6152782,127.0539245
37.6152928,127.0536082
37.615134,127.053591
37.6149337,127.0535573
37.6148783,127.0533802
37.6148871,127.0532509
37.6145307,127.0531841
37.6150216,127.053273
37.6152209,127.0533045
37.6153518,127.0528814
37.6151938,127.0528415
37.614921,127.0527521
37.614921,127.0527521
37.6152714,127.0527465
37.6154464,127.0525472
37.6152734,127.0524294
37.6150827,127.0522471
37.6156038,127.0525124
37.6154386,127.0522438
37.6155508,127.052188
37.6156973,127.0523741
37.6158121,127.0525335
37.6159546,127.0528806
37.6157651,127.0526213
37.6156916,127.0525611
37.61562,127.0529573
37.6158132,127.0529968
37.6160034,127.0531212
37.6156008,127.0530369
37.6154982,127.0533825
37.6154982,127.0533825
37.6154532,127.0538384
37.6155963,127.0535897
37.61585874,127.0532073
37.6154464,127.0525472
37.6155155,127.0522892
37.6161354,127.0529531
37.6155184,127.0495016
37.6163793,127.0524731
37.6166042,127.0524317
37.616765,127.0523617
37.6168521,127.0524388
37.6165952,127.0522042
37.6167778,127.0521701
37.6164628,127.0523202
37.6171101,127.0503536
37.613653,127.0546382
37.6165726,127.0519654
37.6166915,127.0517431
37.6166804,127.0515914
37.6167131,127.0514064
37.6166804,127.0515914
37.6168121,127.0516101
37.6169093,127.0518252
37.6168139,127.0520643
37.6169424,127.0520208
37.6168812,127.0522549
37.6171759,127.0516939
37.6171759,127.0516939
37.6171173,127.0518101
37.6171173,127.0518101
37.61738761,127.0514233
37.6171269,127.0512017
37.6170507,127.0510271
37.616913,127.0511637
37.6166395,127.0510981
37.6165402,127.0510733
37.6162435,127.0513874
37.6160709,127.0509784
37.6158708,127.0511985
37.6158084,127.0515028
37.6157146,127.0518257
37.6161668,127.0518188
37.6159893,127.0522606
37.616117,127.052456
37.616117,127.052456
37.6155886,127.0518477
37.6154315,127.0518112
37.615555,127.0517043
37.6158199,127.0510292
37.6159409,127.0508385
37.6163637,127.0508694
37.6164558,127.0508863
37.6166525,127.0509269
37.6168783,127.050992
37.6167623,127.0507975
37.6170715,127.0507007
37.6167623,127.0507975
37.6172839,127.0511171
37.6164638,127.0507616
37.6162944,127.0505384
37.6160709,127.0509784
37.6139544,127.051885
37.6166099,127.0504517
37.6165401,127.0501728
37.6168081,127.0503302
37.61684379,127.0505485
37.6169019,127.0500119
37.6168372,127.0499119
37.6166751,127.049932
37.6169741,127.0499124
37.6172391,127.050353
37.6171465,127.050617
37.6171465,127.050617
37.6172976,127.0509232
37.6150222,127.0576293
37.6156366,127.050643
37.6156366,127.050643
37.6153543,127.0507202
37.615788,127.0503205
37.6158222,127.0499746
37.615788,127.0503205
37.615787,127.0500804
37.6158853,127.0498696
37.6162619,127.0495295
37.6163467,127.0490946
37.616174,127.0489054
37.6160678,127.0490268
37.6159694,127.0492376
37.6159939,127.0494786
37.6158856,127.0496725
37.6124875,127.0593116
37.615465,127.0499259
37.6155636,127.0498669
37.6157822,127.0495923
37.6156888,127.0494088
37.6159013,127.0491705
37.6156839,127.0491302
37.615836,127.0487828
37.6157361,127.0487886
37.6155707,127.0486231
37.6154646,127.0486494
37.6153545,127.048849
37.6152046,127.0486912
37.6153478,127.0484606
37.6153292,127.0490634
37.6154259,127.0490984
37.6155897,127.0491836
37.61529,127.0495702
37.6154411,127.0496431
37.6153524,127.0501516
37.6149104,127.0494187
37.6149258,127.0489859
37.6150837,127.0486803
37.6150894,127.0484888
37.614817,127.0486735
37.614652,127.0487719
37.6145252,127.0492458
37.6146368,127.0492342
37.6145365,127.0494178
37.6143944,127.0495646
37.6143652,127.0494121
37.6143652,127.0494121
37.6144669,127.0492885
37.6142409,127.0493004
37.6141195,127.0490018
37.6141966,127.0491684
37.6130273,127.054024
37.6138077,127.049332
37.61360784,127.0496221
37.6135029,127.049525
37.6135958,127.0498738
37.614102,127.0497371
37.6142243,127.0495894
37.6142705,127.0497316
37.6145464,127.0498697
37.614414,127.0499914
37.6148619,127.0497739
37.614927,127.0496938
37.6149249,127.0498762
37.6079496,127.0485967
37.614724,127.0501109
37.614647,127.0504959
37.6148292,127.0507462
37.6149046,127.0503737
37.6151763,127.0503249
37.615235,127.0504533
37.6151922,127.0507325
37.6151922,127.0507325
37.6151868,127.0514122
37.6151531,127.0510241
37.6149444,127.0515228
37.6148561,127.0514028
37.6147068,127.0517785
37.6145739,127.0517246
37.614364,127.0519436
37.6147103,127.0518736
37.6146625,127.0519772
37.6145663,127.0522277
37.6147409,127.0522073
37.6142309,127.0523169
37.6143044,127.0523816
37.614023,127.0523501
37.614339,127.0525443
37.6142735,127.0526822
37.6141656,127.0520436
37.6139544,127.0518854
37.6138781,127.0519158
37.6142855,127.0524974
37.6142414,127.0517198
37.6140458,127.0515909
37.613855,127.0515095
37.6140584,127.0512611
37.6139716,127.0510017
37.6137829,127.0510562
37.6134978,127.0504505
37.6136831,127.0504198
37.6137155,127.0501883
37.6138357,127.0500135
37.6140494,127.0502543
37.6138527,127.0502137
37.6163319,127.0529596
37.6141064,127.050957
37.6142587,127.0511793
37.6141934,127.0513478
37.6142832,127.0513081
37.6144601,127.0512356
37.6146982,127.0513753
37.6153524,127.050151
37.614374,127.0517306
37.6148045,127.0512618
37.6145481,127.0510907
37.6144203,127.0511059
37.6143652,127.0506393
37.6142307,127.0505023
37.6141966,127.0505918
37.6141708,127.0508938
37.6137999,127.0530688
37.6137999,127.0530688
37.6135864,127.0527339
37.6134732,127.0531069
37.6132778,127.0531331
37.6134681,127.0529201
37.6133331,127.0526103
37.6134013,127.0523546
37.6131824,127.0524661
37.6130661,127.0523441
37.613467,127.0524523
37.6135848,127.0523069
37.6133111,127.052227
37.6135504,127.0521839
37.613206,127.0528294
37.6137195,127.0525929
37.6136759,127.0523273
37.6135609,127.0519131
37.6135019,127.0517518
37.6132951,127.0519096
37.6132951,127.0519096
37.6131122,127.0518055
37.6130337,127.0521304
37.6129882,127.0517323
37.6129502,127.0521643
37.6125822,127.0523434
37.6129008,127.0524108
37.6127428,127.0525929
37.6126457,127.0526201
37.6124671,127.0524842
37.6128792,127.0528584
37.6127228,127.0529046
37.6125645,127.0529485
37.6132286,127.0535143
37.613206,127.0528294
37.6132463,127.053018
37.6128577,127.053211
37.6127499,127.0532565
37.6130829,127.0532081
37.6131145,127.0533244
37.612935,127.0538579
37.6130273,127.0540243
37.6131741,127.0537914
37.6133816,127.0534932
37.613158,127.0540295
37.6133251,127.0540863
37.6136554,127.0535814
37.6129053,127.0545367
37.6126675,127.0545522
37.6126192,127.0548201
37.6124613,127.0545627
37.61253153,127.0548721
37.6107261,127.050098
37.6124411,127.0542991
37.6123893,127.0542352
37.6126568,127.0542284
37.6126653,127.0540527
37.6129218,127.0542341
37.6128617,127.0540434
37.6124566,127.0542094
37.6123911,127.0537855
37.6124229,127.0533716
37.6122711,127.0532105
37.6125807,127.0532779
37.6125135,127.0530987
37.6125645,127.0529485
37.6122778,127.0525806
37.6121851,127.0524833
37.6121964,127.052328
37.6119547,127.0521826
37.6116688,127.052594
37.6119207,127.0528594
37.6120612,127.0526513
37.6116928,127.0528871
37.6120243,127.0529905
37.6119319,127.0532737
37.6121045,127.0534459
37.6121767,127.0539105
37.6123151,127.0538669
37.6123893,127.0542352
37.6123625,127.0544903
37.6123625,127.0544903
37.6122961,127.0547585
37.6121785,127.0544745
37.6120768,127.0543694
37.6117791,127.0538748
37.6117791,127.0538748
37.6117791,127.0538748
37.6118575,127.0535442
37.6117331,127.0535322
37.6117057,127.0532663
37.6114229,127.0531657
37.6116681,127.0530709
37.61154,127.0529377
37.6097858,127.0504909
37.6113272,127.0532632
37.6110731,127.0529176
37.6111828,127.050764
37.6095291,127.0508362
37.6096376,127.0505403
37.6114192,127.0547254
37.6098485,127.05078
37.6100036,127.0511246
37.6111995,127.048694
37.6101645,127.0511928
37.6099838,127.0509085
37.6099446,127.0507335
37.6098873,127.0504533
37.6114677,127.0565098
37.6101587,127.0505892
37.6103636,127.0508516
37.6105439,127.0504121
37.6104561,127.0508097
37.6106036,127.0514545
37.6102998,127.0513259
37.6102679,127.0511632
37.6105344,127.0515936
37.6106293,127.0520771
37.6106486,127.0516669
37.6155103,127.0503977
37.6107563,127.0521763
37.614741,127.0544648
37.6110962,127.0526602
37.6110887,127.0519445
37.611068,127.0518349
37.6109921,127.0514666
37.6100458,127.053805
37.6108457,127.0507458
37.6107868,127.0504793
37.6107261,127.0500983
37.6106928,127.0499934
37.6107805,127.0499187
37.6108239,127.0501696
37.610901,127.0505673
37.6111336,127.0510265
37.6110836,127.0514201
37.6111268,127.0516393
37.6113376,127.0519764
37.6114836,127.0521943
37.6112696,127.0525866
37.6116525,127.0524708
37.611863,127.0522087
37.6118488,127.052005
37.6119484,127.0520672
37.6115571,127.0520348
37.61177,127.0517342
37.6119179,127.0518637
37.6115916,127.0516255
37.6117045,127.0514303
37.6162702,127.0492134
37.6115613,127.0507684
37.6150114,127.0509998
37.6166677,127.0507987
37.6119301,127.0533768
37.6116627,127.0507218
37.61192074,127.050672
37.6151938,127.0528415
37.6122144,127.0510886
37.6120289,127.0513288
37.6119576,127.0515336
37.6122144,127.0515835
37.612059,127.0518143
37.6122548,127.0517428
37.6123705,127.0517821
37.6125455,127.0518161
37.6126402,127.0518955
37.6124538,127.0515046
37.612718,127.0514186
37.6127356,127.0515871
37.6126402,127.0512599
37.6125264,127.051335
37.6123448,127.0513939
37.61274,127.0512405
37.6167024,127.0479449
37.6169331,127.0452699
37.6167024,127.0479449
37.6126705,127.0508653
37.6122693,127.0489529
37.6125947,127.0504257
37.6124181,127.0506271
37.6113568,127.048979
37.6131376,127.0498083
37.6130593,127.0495941
37.6129581,127.0492205
37.6105212,127.049158
37.6131917,127.0494769
37.6131383,127.0491094
37.6122833,127.0491192
37.6122833,127.0491192
37.6103235,127.048663
37.6119888,127.0493664
37.6117117,127.0491876
37.6114528,127.0492691
37.6112991,127.0493163
37.6099622,127.04823
37.6126705,127.0520003
37.6110088,127.0498478
37.6110358,127.0499653
37.6111067,127.0503699
37.6111828,127.0507642
37.6147542,127.0535324
37.6114433,127.0513272
37.6113912,127.051688
37.6112569,127.0489963
37.6113568,127.0489792
37.6115068,127.0489184
37.6114676,127.0487524
37.6115668,127.0490966
37.6118739,127.0489692
37.6136111,127.0531221
37.6111995,127.0486947
37.6109503,127.0487454
37.6109503,127.0487454
37.6108047,127.0488979
37.6105212,127.0491586
37.6101346,127.049159
37.6102229,127.0496007
37.6103688,127.0494856
37.6107029,127.0495765
37.6108504,127.0495395
37.6110625,127.0494689
37.6111559,127.0494393
37.61283492,127.0534453
37.6101972,127.0499952
37.6099873,127.0496592
37.6098947,127.0492413
37.6099844,127.0488551
37.6100987,127.0489499
37.6097158,127.0488461
37.6097454,127.0489374
37.6153545,127.04884
37.6099199,127.0499047
37.6097426,127.0502672
37.6096185,127.0496243
37.6095799,127.0494209
37.6095384,127.0489627
37.6093377,127.0488803
37.6091546,127.0487535
37.6093049,127.0485104
37.6090286,127.0487642
37.6087872,127.0488839
37.6092135,127.0492353
37.6092765,127.0493466
37.609379,127.0496522
37.610915,127.046491
37.6108018,127.0484245
37.6107242,127.0486395
37.6106942,127.0483817
37.6103706,127.0488139
37.6103235,127.0486639
37.61043,127.0482389
37.6102626,127.0482649
37.6117736,127.055445
37.6100829,127.0479987
37.6099622,127.0482302
37.6101413,127.0483061
37.6098156,127.0484767
37.6096222,127.0484067
37.6097855,127.0480965
37.6097427,127.0479374
37.6094993,127.047689
37.6095734,127.0486191
37.6094048,127.0484967
37.6094913,127.0481569
37.609433,127.0478564
37.6092295,127.0480934
37.6089699,127.0479744
37.6091206,127.0476587
37.6087903,127.0478181
37.6083643,127.0476174
37.6080543,127.0476134
37.608215,127.0478821
37.608474,127.0482684
37.6085738,127.0484574
37.6085762,127.0487552
37.6090157,127.0492922
37.6089106,127.0493275
37.609016,127.049439
37.6090471,127.0497233
37.6090631,127.0499202
37.6088729,127.0500154
37.6089225,127.0496943
37.6081976,127.0480658
37.6086285,127.0496527
37.6086063,127.0492475
37.6085741,127.049838
37.6084739,127.0492572
37.6082855,127.0493581
37.6082994,127.0489558
37.6084039,127.0489534
37.6090631,127.04992
37.6086282,127.046375
37.6098764,127.046418
37.6098764,127.046418
37.6087816,127.0465203
37.6092388,127.0466753
37.6095073,127.046793
37.609995,127.0473814
37.6130337,127.05213
37.6104355,127.047504
37.6102718,127.0475048
37.6107058,127.0477008
37.6108362,127.0477717
37.6112223,127.0488405
37.6110997,127.0477162
37.6109514,127.0478733
37.6113975,127.0475493
37.6113975,127.0475493
37.6111071,127.0474092
37.6108357,127.0472654
37.6105043,127.0470737
37.6105578,127.0467785
37.6107894,127.0468933
37.6108972,127.046969
37.6113607,127.0472292
37.6124941,127.0521418
37.6114557,127.0469251
37.6112312,127.0470159
37.6110362,127.0469416
37.6108104,127.0465952
37.6085254,127.0465994
37.6112625,127.0466755
37.6114051,127.0469251
37.6162931,127.0468027
37.614199,127.0546279
37.610915,127.0464919
37.6106683,127.0465154
37.610915,127.0464919
37.6117404,127.047059
37.6133028,127.0559147
37.6110731,127.0529176
37.6119752,127.0549619
37.611647,127.0552775
37.6115363,127.0551702
37.6117356,127.054974
37.6118238,127.0548415
37.6111299,127.0552447
37.6111514,127.0551501
37.6111805,127.0556402
37.6111591,127.0556402
37.6114557,127.0554566
37.6117736,127.0554458
37.6118307,127.0553737
37.6112312,127.0557868
37.6113813,127.0558529
37.6110362,127.0559614
37.6112312,127.0557868
37.6108783,127.0561582
37.6106802,127.0557224
37.6109329,127.0557793
37.6108133,127.0560254
37.6107637,127.0554643
37.6107285,127.055339
37.61096719,127.0553602
37.61092038,127.0552651
37.6109813,127.0550707
37.61083765,127.0549116
37.6106079,127.0547957
37.610431,127.0548727
37.6105871,127.05524
37.6106244,127.0556246
37.610395,127.0547701
37.6105656,127.0546886
37.6103307,127.0544655
37.6102939,127.0545188
37.6101885,127.0542936
37.6103314,127.0543654
37.6106293,127.0520771
37.6098318,127.0542007
37.6097606,127.0540872
37.6096562,127.0538768
37.6095467,127.0534772
37.6096651,127.0534123
37.6096651,127.0534123
37.6107679,127.0542987
37.6107679,127.0542987
37.6170251,127.0517694
37.6104966,127.0544007
37.6103517,127.0541964
37.6102984,127.0538403
37.6101257,127.0539886
37.6100458,127.053805
37.6100876,127.0536187
